File,Level,Order in file,Clean Question,Tagged Elements,Full Question,Answer
"/level4/coref/rm4-14.txt.coref","4","2","What are these talks being called?","['<COREF ID=""234"" REF=""197""><MARKABLE>', '</MARKABLE></COREF>']","2. What are these <COREF ID=""234"" REF=""197""><MARKABLE>talks</MARKABLE></COREF> being called?",""
"/level4/coref/rm4-14.txt.coref","4","3","When will people vote?","['<COREF ID=""233"" REF=""205""><MARKABLE>', '</MARKABLE></COREF>']","3. When will <COREF ID=""233"" REF=""205""><MARKABLE>people</MARKABLE></COREF> vote?",""
"/level4/coref/rm4-14.txt.coref","4","4","Where will the two men stand?","['<COREF ID=""235"" REF=""207""><MARKABLE>', '</MARKABLE></COREF>']","4.  Where will the two <COREF ID=""235"" REF=""207""><MARKABLE>men</MARKABLE></COREF> stand?",""
"/level4/coref/rm4-14.txt.coref","4","5","Why are these debates being held?","['<COREF ID=""236"" REF=""197""><MARKABLE>', '</MARKABLE></COREF>']","5.  Why are these <COREF ID=""236"" REF=""197""><MARKABLE>debates</MARKABLE></COREF> being held?",""
"/level4/coref/rm4-15.txt.coref","4","1","Who has a foolish idea?","['<COREF ID=""277"" REF=""273""><MARKABLE>', '</MARKABLE></COREF>']","1.  Who has a foolish <COREF ID=""277"" REF=""273""><MARKABLE>idea</MARKABLE></COREF>?",""
"/level4/coref/rm4-15.txt.coref","4","2","What is his idea?","['<COREF ID=""255"" REF=""237""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""278"" REF=""273""><MARKABLE>', '</MARKABLE></COREF>']","2.  What is <COREF ID=""255"" REF=""237""><MARKABLE>his</MARKABLE></COREF> <COREF ID=""278"" REF=""273""><MARKABLE>idea</MARKABLE></COREF>?",""
"/level4/coref/rm4-15.txt.coref","4","3","When did Goddard get a patent?","['<COREF ID=""256"" REF=""237""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""294"" REF=""285""><MARKABLE>', '</MARKABLE></COREF>']","3.  When did <COREF ID=""256"" REF=""237""><MARKABLE>Goddard</MARKABLE></COREF> get a <COREF ID=""294"" REF=""285""><MARKABLE>patent</MARKABLE></COREF>?",""
"/level4/coref/rm4-15.txt.coref","4","4","Where does Goddard think his rocket could go?","['<COREF ID=""257"" REF=""237""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""258"" REF=""237""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""293"" REF=""259""><MARKABLE>', '</MARKABLE></COREF>']","4.  Where does <COREF ID=""257"" REF=""237""><MARKABLE>Goddard</MARKABLE></COREF> think <COREF ID=""258"" REF=""237""><MARKABLE>his</MARKABLE></COREF> <COREF ID=""293"" REF=""259""><MARKABLE>rocket</MARKABLE></COREF> could go?",""
"/level4/coref/rm4-15.txt.coref","4","5","Why is this a silly idea?","['<COREF ID=""291"" REF=""273""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""292"" REF=""273""><MARKABLE>', '</MARKABLE></COREF>']","5.  Why is <COREF ID=""291"" REF=""273""><MARKABLE>this</MARKABLE></COREF> a silly <COREF ID=""292"" REF=""273""><MARKABLE>idea</MARKABLE></COREF>?",""
"/level4/coref/rm4-16.txt.coref","4","1","Who played a joke on shoppers?","['<COREF ID=""45"" REF=""44""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""47"" REF=""46""><MARKABLE>', '</MARKABLE></COREF>']","1.  Who played a <COREF ID=""45"" REF=""44""><MARKABLE>joke</MARKABLE></COREF> on <COREF ID=""47"" REF=""46""><MARKABLE>shoppers</MARKABLE></COREF>?",""
"/level4/coref/rm4-16.txt.coref","4","2","What does the Sears ad offer?","['<COREF ID=""11"" REF=""1""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""26"" REF=""18""><MARKABLE>', '</MARKABLE></COREF>']","2.  What does the <COREF ID=""11"" REF=""1""><MARKABLE>Sears</MARKABLE></COREF> <COREF ID=""26"" REF=""18""><MARKABLE>ad</MARKABLE></COREF> offer?",""
"/level4/coref/rm4-16.txt.coref","4","3","When did Sears play this joke?","['<COREF ID=""12"" REF=""1""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""50"" REF=""44""><MARKABLE>', '</MARKABLE></COREF>']","3.  When did <COREF ID=""12"" REF=""1""><MARKABLE>Sears</MARKABLE></COREF> play this <COREF ID=""50"" REF=""44""><MARKABLE>joke</MARKABLE></COREF>?",""
"/level4/coref/rm4-16.txt.coref","4","4","Where is the word ""miniature""?","['<COREF ID=""52"" REF=""51""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""17"" REF=""14""><MARKABLE>', '</MARKABLE></COREF>']","4.  Where is the <COREF ID=""52"" REF=""51""><MARKABLE>word</MARKABLE></COREF> ""<COREF ID=""17"" REF=""14""><MARKABLE>miniature</MARKABLE></COREF>""?",""
"/level4/coref/rm4-16.txt.coref","4","5","Why did Sears play this joke?","['<COREF ID=""13"" REF=""1""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""49"" REF=""44""><MARKABLE>', '</MARKABLE></COREF>']","5.  Why did <COREF ID=""13"" REF=""1""><MARKABLE>Sears</MARKABLE></COREF> play this <COREF ID=""49"" REF=""44""><MARKABLE>joke</MARKABLE></COREF>?",""
"/level4/coref/rm4-17.txt.coref","4","1","Who drilled the first oil well?","['<COREF ID=""80"" REF=""60""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""100"" REF=""93""><MARKABLE>', '</MARKABLE></COREF>']","1. Who drilled the first <COREF ID=""80"" REF=""60""><MARKABLE>oil</MARKABLE></COREF> <COREF ID=""100"" REF=""93""><MARKABLE>well</MARKABLE></COREF>?",""
"/level4/coref/rm4-17.txt.coref","4","2","What  use did rock oil have in the 1830's?","['<COREF ID=""103"" REF=""101""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""81"" REF=""60""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""99"" REF=""98""><MARKABLE>', '</MARKABLE></COREF>']","2.  What  use did <COREF ID=""103"" REF=""101""><MARKABLE>rock</MARKABLE></COREF> <COREF ID=""81"" REF=""60""><MARKABLE>oil</MARKABLE></COREF> have in the <COREF ID=""99"" REF=""98""><MARKABLE>1830's</MARKABLE></COREF>?",""
"/level4/coref/rm4-17.txt.coref","4","3","When did this story take place?","['<MARKABLE>story</MARKABLE>']","3.  When did this <MARKABLE>story</MARKABLE> take place?",""
"/level4/coref/rm4-17.txt.coref","4","4","Where did the men find oil?","['<COREF ID=""59"" REF=""53""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""82"" REF=""60""><MARKABLE>', '</MARKABLE></COREF>']","4. Where did the <COREF ID=""59"" REF=""53""><MARKABLE>men</MARKABLE></COREF> find <COREF ID=""82"" REF=""60""><MARKABLE>oil</MARKABLE></COREF>?",""
"/level4/coref/rm4-17.txt.coref","4","5","Why will this oil be useful?","['<COREF ID=""83"" REF=""60""><MARKABLE>', '</MARKABLE></COREF>']","5.  Why will this <COREF ID=""83"" REF=""60""><MARKABLE>oil</MARKABLE></COREF> be useful?",""
"/level4/coref/rm4-18.txt.coref","4","1","Who started the Pigeon Express?","['<MARKABLE>Pigeon</MARKABLE>', '<COREF ID=""24"" REF=""17""><MARKABLE>', '</MARKABLE></COREF>']","1. Who started the <MARKABLE>Pigeon</MARKABLE> <COREF ID=""24"" REF=""17""><MARKABLE>Express</MARKABLE></COREF>?",""
"/level4/coref/rm4-18.txt.coref","4","2","What is the Pigeon Express?","['<MARKABLE>Pigeon</MARKABLE>', '<COREF ID=""25"" REF=""17""><MARKABLE>', '</MARKABLE></COREF>']","2. What is the <MARKABLE>Pigeon</MARKABLE> <COREF ID=""25"" REF=""17""><MARKABLE>Express</MARKABLE></COREF>?",""
"/level4/coref/rm4-18.txt.coref","4","3","When did he start the Pigeon Express?","['<COREF ID=""14"" REF=""1""><MARKABLE>', '</MARKABLE></COREF>', '<MARKABLE>Pigeon</MARKABLE>', '<COREF ID=""26"" REF=""17""><MARKABLE>', '</MARKABLE></COREF>']","3.  When did <COREF ID=""14"" REF=""1""><MARKABLE>he</MARKABLE></COREF> start the <MARKABLE>Pigeon</MARKABLE> <COREF ID=""26"" REF=""17""><MARKABLE>Express</MARKABLE></COREF>?",""
"/level4/coref/rm4-18.txt.coref","4","4","Where does Craig get his news?","['<COREF ID=""15"" REF=""1""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""16"" REF=""1""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""60"" REF=""36""><MARKABLE>', '</MARKABLE></COREF>']","4.  Where does <COREF ID=""15"" REF=""1""><MARKABLE>Craig</MARKABLE></COREF> get <COREF ID=""16"" REF=""1""><MARKABLE>his</MARKABLE></COREF> <COREF ID=""60"" REF=""36""><MARKABLE>news</MARKABLE></COREF>?",""
"/level4/coref/rm4-18.txt.coref","4","5","Why is this a fast way to get the news?","['<COREF ID=""57"" REF=""17""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""58"" REF=""17""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""59"" REF=""36""><MARKABLE>', '</MARKABLE></COREF>']","5. Why is <COREF ID=""57"" REF=""17""><MARKABLE>this</MARKABLE></COREF> a fast <COREF ID=""58"" REF=""17""><MARKABLE>way</MARKABLE></COREF> to get the <COREF ID=""59"" REF=""36""><MARKABLE>news</MARKABLE></COREF>?",""
"/level4/coref/rm4-19.txt.coref","4","1","Who almost died building the bridge?","['<COREF ID=""76"" REF=""67""><MARKABLE>', '</MARKABLE></COREF>']","1. Who almost died building the <COREF ID=""76"" REF=""67""><MARKABLE>bridge</MARKABLE></COREF>?",""
"/level4/coref/rm4-19.txt.coref","4","2","What is the name of the bridge?","['<MARKABLE>name</MARKABLE>', '<COREF ID=""77"" REF=""67""><MARKABLE>', '</MARKABLE></COREF>']","2. What is the <MARKABLE>name</MARKABLE> of the <COREF ID=""77"" REF=""67""><MARKABLE>bridge</MARKABLE></COREF>?",""
"/level4/coref/rm4-19.txt.coref","4","3","When did the bridge open?","['<COREF ID=""78"" REF=""67""><MARKABLE>', '</MARKABLE></COREF>']","3. When did the <COREF ID=""78"" REF=""67""><MARKABLE>bridge</MARKABLE></COREF> open?",""
"/level4/coref/rm4-19.txt.coref","4","4","Where will President Arthur go after the bridge opens?","['<COREF ID=""103"" REF=""86""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""79"" REF=""67""><MARKABLE>', '</MARKABLE></COREF>']","4. Where will <COREF ID=""103"" REF=""86""><MARKABLE>President Arthur</MARKABLE></COREF> go after the <COREF ID=""79"" REF=""67""><MARKABLE>bridge</MARKABLE></COREF> opens?",""
"/level4/coref/rm4-19.txt.coref","4","5","Why did Roebling almost die?","['<COREF ID=""104"" REF=""88""><MARKABLE>', '</MARKABLE></COREF>']","5. Why did <COREF ID=""104"" REF=""88""><MARKABLE>Roebling</MARKABLE></COREF> almost die?",""
"/level4/coref/rm4-2.txt.coref","4","1","Who died in July of 1865?","['<COREF ID=""194"" REF=""193""><MARKABLE>', '</MARKABLE></COREF>']","1. Who died in <COREF ID=""194"" REF=""193""><MARKABLE>July of 1865</MARKABLE></COREF>?",""
"/level4/coref/rm4-2.txt.coref","4","2","What was Dr. Barry's secret?","['<COREF ID=""174"" REF=""147""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""198"" REF=""188""><MARKABLE>', '</MARKABLE></COREF>']","2. What was <COREF ID=""174"" REF=""147""><MARKABLE>Dr. Barry</MARKABLE></COREF>'s <COREF ID=""198"" REF=""188""><MARKABLE>secret</MARKABLE></COREF>?",""
"/level4/coref/rm4-2.txt.coref","4","3","When did James Barry become a doctor?","['<COREF ID=""175"" REF=""147""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""178"" REF=""147""><MARKABLE>', '</MARKABLE></COREF>']","3. When did <COREF ID=""175"" REF=""147""><MARKABLE>James Barry</MARKABLE></COREF> become a <COREF ID=""178"" REF=""147""><MARKABLE>doctor</MARKABLE></COREF>?",""
"/level4/coref/rm4-2.txt.coref","4","4","Where did Dr. Barry treat wounded soldiers?","['<COREF ID=""176"" REF=""147""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""191"" REF=""190""><MARKABLE>', '</MARKABLE></COREF>']","4. Where did <COREF ID=""176"" REF=""147""><MARKABLE>Dr. Barry</MARKABLE></COREF> treat wounded <COREF ID=""191"" REF=""190""><MARKABLE>soldiers</MARKABLE></COREF>?",""
"/level4/coref/rm4-2.txt.coref","4","5","Why did Dr. Barry keep the secret?","['<COREF ID=""177"" REF=""147""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""199"" REF=""188""><MARKABLE>', '</MARKABLE></COREF>']","5. Why did <COREF ID=""177"" REF=""147""><MARKABLE>Dr. Barry</MARKABLE></COREF> keep the <COREF ID=""199"" REF=""188""><MARKABLE>secret</MARKABLE></COREF>?",""
"/level4/coref/rm4-20.txt.coref","4","1","Who had the idea for ""railroad time""?","['<COREF ID=""147"" REF=""146""><MARKABLE>', '</MARKABLE></COREF>', '<MARKABLE>railroad</MARKABLE>', '<COREF ID=""139"" REF=""130""><MARKABLE>', '</MARKABLE></COREF>']","1. Who had the <COREF ID=""147"" REF=""146""><MARKABLE>idea</MARKABLE></COREF> for ""<MARKABLE>railroad</MARKABLE> <COREF ID=""139"" REF=""130""><MARKABLE>time</MARKABLE></COREF>""?",""
"/level4/coref/rm4-20.txt.coref","4","2","What will the railroads do to their clocks?","['<COREF ID=""140"" REF=""115""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""141"" REF=""115""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""142"" REF=""118""><MARKABLE>', '</MARKABLE></COREF>']","2. What will the <COREF ID=""140"" REF=""115""><MARKABLE>railroads</MARKABLE></COREF> do to <COREF ID=""141"" REF=""115""><MARKABLE>their</MARKABLE></COREF> <COREF ID=""142"" REF=""118""><MARKABLE>clocks</MARKABLE></COREF>?",""
"/level4/coref/rm4-20.txt.coref","4","3","When will they do this?","['<COREF ID=""143"" REF=""115""><MARKABLE>', '</MARKABLE></COREF>', '<MARKABLE>this</MARKABLE>']","3. When will <COREF ID=""143"" REF=""115""><MARKABLE>they</MARKABLE></COREF> do <MARKABLE>this</MARKABLE>?",""
"/level4/coref/rm4-20.txt.coref","4","4","Where is the time four minutes earlier than in Chicago?","['<MARKABLE>time</MARKABLE>', '<MARKABLE>minutes</MARKABLE>', '<COREF ID=""127"" REF=""122""><MARKABLE>', '</MARKABLE></COREF>']","4. Where is the <MARKABLE>time</MARKABLE> four <MARKABLE>minutes</MARKABLE> earlier than in <COREF ID=""127"" REF=""122""><MARKABLE>Chicago</MARKABLE></COREF>?",""
"/level4/coref/rm4-20.txt.coref","4","5","Why does Allen want to have fixed times?","['<COREF ID=""148"" REF=""137""><MARKABLE>', '</MARKABLE></COREF>', '<MARKABLE>times</MARKABLE>']","5. Why does <COREF ID=""148"" REF=""137""><MARKABLE>Allen</MARKABLE></COREF> want to have fixed <MARKABLE>times</MARKABLE>?",""
"/level4/coref/rm4-21.txt.coref","4","1","What is causing automatic garage doors to open and close on their own?","['<COREF ID=""33"" REF=""26""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""34"" REF=""26""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""35"" REF=""26""><MARKABLE>', '</MARKABLE></COREF>']","1. What is causing automatic garage <COREF ID=""33"" REF=""26""><MARKABLE>doors</MARKABLE></COREF> to open and close on <COREF ID=""34"" REF=""26""><MARKABLE>their</MARKABLE></COREF> <COREF ID=""35"" REF=""26""><MARKABLE>own</MARKABLE></COREF>?",""
"/level4/coref/rm4-21.txt.coref","4","2","What are these storms called?","['<COREF ID=""36"" REF=""7""><MARKABLE>', '</MARKABLE></COREF>']","2.  What are these <COREF ID=""36"" REF=""7""><MARKABLE>storms</MARKABLE></COREF> called?",""
"/level4/coref/rm4-21.txt.coref","4","3","When was the last time these storms happened?","['<MARKABLE>time</MARKABLE>', '<COREF ID=""37"" REF=""7""><MARKABLE>', '</MARKABLE></COREF>']","3.  When was the last <MARKABLE>time</MARKABLE> these <COREF ID=""37"" REF=""7""><MARKABLE>storms</MARKABLE></COREF> happened?",""
"/level4/coref/rm4-21.txt.coref","4","4","Where is the sun (how far from Earth)?","['<COREF ID=""6"" REF=""1""><MARKABLE>', '</MARKABLE></COREF>', '<COREF ID=""40"" REF=""23""><MARKABLE>', '</MARKABLE></COREF>']","4.  Where is the <COREF ID=""6"" REF=""1""><MARKABLE>sun</MARKABLE></COREF> (how far from <COREF ID=""40"" REF=""23""><MARKABLE>Earth</MARKABLE></COREF>)?",""
"/level4/coref/rm4-21.txt.coref","4","5","Why are these storms not all bad?","['<COREF ID=""41"" REF=""7""><MARKABLE>', '</MARKABLE></COREF>']","5.  Why are these <COREF ID=""41"" REF=""7""><MARKABLE>storms</MARKABLE></COREF> not all bad?",""
"/level4/coref/rm4-22.txt.coref","4","1","Who is having a problem with pests?","['<MARKABLE>problem</MARKABLE>', '<COREF ID=""75"" REF=""49""><MARKABLE>', '</MARKABLE></COREF>']","1. Who is having a <MARKABLE>problem</MARKABLE> with <COREF ID=""75"" REF=""49""><MARKABLE>pests</MARKABLE></COREF>?",""
